datetime,net_load_before_pv,pv,net_load_after_pv
7/18/20 4:00,1060,0,1060
7/18/20 5:00,1014,0,1014
7/18/20 6:00,1238.164,40,1198
7/18/20 7:00,1110.729,119,992
7/18/20 8:00,1062.92,253,810
7/18/20 9:00,1671.966,628,1044
7/18/20 10:00,1582.663,795,788
7/18/20 11:00,1707.089,1699,8
7/18/20 12:00,1562.178,1386,176
7/18/20 13:00,1443.429,1069,374
7/18/20 14:00,1422.893,403,1020
7/18/20 15:00,1625.437,425,1200
7/18/20 16:00,1512.132,82,1430
7/18/20 17:00,1174.408,16,1158
7/18/20 18:00,1223.101,67,1156
7/18/20 19:00,1148,0,1148
7/18/20 20:00,970,0,970
7/18/20 21:00,974,0,974
7/18/20 22:00,948,0,948
7/18/20 23:00,868,0,868
7/19/20 0:00,844,0,844
7/19/20 1:00,680,0,680
7/19/20 2:00,730,0,730
7/19/20 3:00,758,0,758
7/19/20 4:00,794,0,794
7/19/20 5:00,708,0,708
7/19/20 6:00,763.402,17,746
7/19/20 7:00,747.48,117,630
7/19/20 8:00,876.394,322,554
7/19/20 9:00,950.592,567,384
7/19/20 10:00,1521.929,764,758
7/19/20 11:00,1607.73,634,974
7/19/20 12:00,1520.118,606,914
7/19/20 13:00,1351.849,1142,210
7/19/20 14:00,1310.953,815,496
7/19/20 15:00,1367.026,113,1254
7/19/20 16:00,1393.438,371,1022
7/19/20 17:00,1339.323,435,904
7/19/20 18:00,829.937,54,776
7/19/20 19:00,966,0,966
7/19/20 20:00,940,0,940
7/19/20 21:00,780,0,780
7/19/20 22:00,806,0,806
7/19/20 23:00,700,0,700
