datetime,net_load_after_pv,battery_power,capacity
4/20/19 19:30,295,74.4,1315
4/20/19 19:45,272,70.7,1315
4/20/19 20:00,274,68.2,1315
4/20/19 20:15,226,53.2,1315
4/20/19 20:30,172,46.5,1315
4/20/19 20:45,143,36.7,1315
4/20/19 21:00,133,35.6,1315
4/20/19 21:15,139,40.7,1315
4/20/19 21:30,188,55.4,1315
4/20/19 21:45,142,47.2,1315
4/20/19 22:00,143,34.6,1315
4/20/19 22:15,129,34.4,1315
4/20/19 22:30,129,22.3,1315
4/20/19 22:45,135,38.1,1315
4/20/19 23:00,121,18.5,1315
4/20/19 23:15,139,45.2,1315
4/20/19 23:30,139,46.5,1315
4/20/19 23:45,127,28.5,1315
4/21/19 0:00,124,27.8,1315
4/21/19 0:15,130,25.6,1315
4/21/19 0:30,166,45.4,1315
4/21/19 0:45,124,49.9,1315
4/21/19 1:00,132,28.1,1315
4/21/19 1:15,118,26.1,1315
4/21/19 1:30,124,21.6,1315
4/21/19 1:45,123,20.5,1315
4/21/19 2:00,123,33,1315
4/21/19 2:15,137,39.5,1315
4/21/19 2:30,118,22.3,1315
4/21/19 2:45,123,21.8,1315
4/21/19 3:00,127,21.6,1315
4/21/19 3:15,127,28.6,1315
4/21/19 3:30,144,37.8,1315
4/21/19 3:45,133,38.4,1315
4/21/19 4:00,124,26.2,1315
4/21/19 4:15,137,27.3,1315
4/21/19 4:30,246,76.5,1315
4/21/19 4:45,314,92.4,1315
4/21/19 5:00,273,90.6,1315
4/21/19 5:15,255,88.9,1315
4/21/19 5:30,227,63.3,1315
4/21/19 5:45,220,58.6,1315
4/21/19 6:00,272,72.8,1315
4/21/19 6:15,347,100,1315
4/21/19 6:30,299,91.1,1315
4/21/19 6:45,233,80.3,1315
4/21/19 7:00,199,65.2,1315
4/21/19 7:15,168,58,1315
4/21/19 7:30,165,73.9,1315
4/21/19 7:45,317,102,1315
4/21/19 8:00,418,150,1315
4/21/19 8:15,452,177,1315
4/21/19 8:30,397,145,1315
4/21/19 8:45,414,149,1315
4/21/19 9:00,367,140,1315
4/21/19 9:15,370,154,1315
4/21/19 9:30,369,127,1315
4/21/19 9:45,404,146,1315
4/21/19 10:00,402,154,1315
4/21/19 10:15,357,162,1315
4/21/19 10:30,267,147,1315
4/21/19 10:45,404,153,1315
4/21/19 11:00,283,106,1315
4/21/19 11:15,252,100,1315
4/21/19 11:30,249,132,1315
4/21/19 11:45,325,141,1315
4/21/19 12:00,327,158,1315
4/21/19 12:15,311,173,1315
4/21/19 12:30,357,134,1315
4/21/19 12:45,415,143,1315
4/21/19 13:00,433,107,1315
4/21/19 13:15,438,149,1315
4/21/19 13:30,438,142,1315
4/21/19 13:45,444,142,1315
4/21/19 14:00,472,161,1315
4/21/19 14:15,471,129,1315
4/21/19 14:30,454,126,1315
4/21/19 14:45,351,127,1315
4/21/19 15:00,420,100,1315
4/21/19 15:15,444,109,1315
4/21/19 15:30,399,112,1315
4/21/19 15:45,436,127,1315
4/21/19 16:00,393,100,1315
4/21/19 16:15,389,111,1315
4/21/19 16:30,363,93.6,1315
4/21/19 16:45,329,83.8,1315
4/21/19 17:00,288,86.1,1315
4/21/19 17:15,250,72.4,1315
4/21/19 17:30,234,52.2,1315
4/21/19 17:45,336,90.8,1315
4/21/19 18:00,347,96.7,1315
4/21/19 18:15,318,70,1315
4/21/19 18:30,303,82.8,1315
4/21/19 18:45,282,60.8,1315
4/21/19 19:00,287,84.7,1315
4/21/19 19:15,280,70.6,1315
4/21/19 19:30,268,82.4,1315
4/21/19 19:45,246,70.2,1315
4/21/19 20:00,226,82.4,1315
4/21/19 20:15,219,73,1315
4/21/19 20:30,193,46,1315
4/21/19 20:45,140,38.6,1315
4/21/19 21:00,152,46.2,1315
4/21/19 21:15,169,51.3,1315
4/21/19 21:30,163,50.8,1315
4/21/19 21:45,138,36,1315
4/21/19 22:00,124,28.5,1315
4/21/19 22:15,152,43.5,1315
4/21/19 22:30,155,41.9,1315
4/21/19 22:45,150,49.6,1315
4/21/19 23:00,154,52.9,1315
4/21/19 23:15,141,48.4,1315
4/21/19 23:30,199,62.6,1315
4/21/19 23:45,139,31.4,1315
4/22/19 0:00,132,27.9,1315
4/22/19 0:15,127,41.6,1315
4/22/19 0:30,109,42.9,1315
4/22/19 0:45,175,44.4,1315
4/22/19 1:00,116,24,1315
4/22/19 1:15,132,30.9,1315
4/22/19 1:30,123,29.3,1315
4/22/19 1:45,145,36,1315
4/22/19 2:00,191,60,1315
4/22/19 2:15,126,48.7,1315
4/22/19 2:30,133,38.5,1315
4/22/19 2:45,140,39.7,1315
4/22/19 3:00,126,35,1315
4/22/19 3:15,139,33.1,1315
4/22/19 3:30,138,48,1315
4/22/19 3:45,146,38,1315
4/22/19 4:00,118,25.1,1315
4/22/19 4:15,125,39.1,1315
4/22/19 4:30,220,68.3,1315
4/22/19 4:45,212,63.7,1315
4/22/19 5:00,252,84.8,1315
4/22/19 5:15,250,73.3,1315
4/22/19 5:30,352,99.3,1315
4/22/19 5:45,313,95.7,1315
4/22/19 6:00,320,98,1315
4/22/19 6:15,261,79.6,1315
4/22/19 6:30,306,110,1315
4/22/19 6:45,245,90.7,1315
4/22/19 7:00,225,59.8,1315
4/22/19 7:15,238,62.5,1315
4/22/19 7:30,252,77.4,1315
4/22/19 7:45,261,97.2,1315
4/22/19 8:00,298,95.6,1315
4/22/19 8:15,372,122,1315
4/22/19 8:30,465,166,1315
4/22/19 8:45,437,151,1315
4/22/19 9:00,358,121,1315
4/22/19 9:15,381,154,1315
4/22/19 9:30,434,151,1315
4/22/19 9:45,386,153,1315
4/22/19 10:00,407,147,1315
4/22/19 10:15,352,128,1315
4/22/19 10:30,397,115,1315
4/22/19 10:45,479,190,1315
4/22/19 11:00,340,125,1315
4/22/19 11:15,259,111,1315
4/22/19 11:30,148,107,1315
4/22/19 11:45,153,99.3,1315
4/22/19 12:00,280,140,1315
4/22/19 12:15,397,164,1315
4/22/19 12:30,402,145,1315
4/22/19 12:45,418,136,1315
4/22/19 13:00,397,157,1315
4/22/19 13:15,321,119,1315
4/22/19 13:30,507,175,1315
4/22/19 13:45,428,154,1315
4/22/19 14:00,405,145,1315
4/22/19 14:15,402,134,1315
4/22/19 14:30,411,155,1315
4/22/19 14:45,451,134,1315
4/22/19 15:00,443,115,1315
4/22/19 15:15,503,144,1315
4/22/19 15:30,486,145,1315
4/22/19 15:45,528,162,1315
4/22/19 16:00,524,165,1315
4/22/19 16:15,414,114,1315
4/22/19 16:30,378,117,1315
4/22/19 16:45,358,86.3,1315
4/22/19 17:00,332,77.7,1315
4/22/19 17:15,277,84.9,1315
4/22/19 17:30,309,97.1,1315
4/22/19 17:45,324,102,1315
4/22/19 18:00,407,110,1315
4/22/19 18:15,382,124,1315
4/22/19 18:30,390,125,1315
4/22/19 18:45,375,100,1315
4/22/19 19:00,357,100,1315
4/22/19 19:15,375,103,1315
4/22/19 19:30,340,64,1315
4/22/19 19:45,317,80.9,1315
4/22/19 20:00,313,69.6,1315
4/22/19 20:15,314,66.9,1315
4/22/19 20:30,209,51,1315
4/22/19 20:45,196,50.3,1315
4/22/19 21:00,198,41,1315
4/22/19 21:15,206,42.1,1315
4/22/19 21:30,179,49.5,1315
4/22/19 21:45,171,37.6,1315
4/22/19 22:00,173,39.5,1315
4/22/19 22:15,177,38.2,1315
4/22/19 22:30,183,41.4,1315
4/22/19 22:45,177,34.6,1315
4/22/19 23:00,174,47.9,1315
4/22/19 23:15,175,41.5,1315
4/22/19 23:30,163,28.8,1315
4/22/19 23:45,180,33.3,1315
4/23/19 0:00,162,32.6,1315
4/23/19 0:15,171,29.8,1315
4/23/19 0:30,166,53.2,1315
4/23/19 0:45,166,39.6,1315
4/23/19 1:00,157,39.3,1315
4/23/19 1:15,157,31.7,1315
4/23/19 1:30,174,29.1,1315
4/23/19 1:45,229,46.6,1315
4/23/19 2:00,184,41.2,1315
4/23/19 2:15,178,46.4,1315
4/23/19 2:30,171,37.3,1315
4/23/19 2:45,158,26.4,1315
4/23/19 3:00,228,47.1,1315
4/23/19 3:15,151,34.6,1315
4/23/19 3:30,166,33.6,1315
4/23/19 3:45,153,36.4,1315
4/23/19 4:00,176,43.4,1315
4/23/19 4:15,232,50.1,1315
4/23/19 4:30,157,24.2,1315
4/23/19 4:45,167,23.4,1315
4/23/19 5:00,264,80.2,1315
4/23/19 5:15,311,88.4,1315
4/23/19 5:30,330,87.8,1315
4/23/19 5:45,307,85,1315
4/23/19 6:00,286,70,1315
4/23/19 6:15,252,67.2,1315
4/23/19 6:30,226,64.6,1315
4/23/19 6:45,276,104,1315
4/23/19 7:00,322,80.8,1315
4/23/19 7:15,268,75.1,1315
4/23/19 7:30,243,59.7,1315
4/23/19 7:45,358,89.8,1315
4/23/19 8:00,432,127,1315
4/23/19 8:15,441,141,1315
4/23/19 8:30,429,133,1315
4/23/19 8:45,501,148,1315
4/23/19 9:00,501,155,1315
4/23/19 9:15,434,132,1315
4/23/19 9:30,547,187,1315
4/23/19 9:45,423,135,1315
4/23/19 10:00,383,151,1315
4/23/19 10:15,468,148,1315
4/23/19 10:30,451,178,1315
4/23/19 10:45,401,162,1315
4/23/19 11:00,451,187,1315
4/23/19 11:15,269,142,1315
4/23/19 11:30,272,137,1315
4/23/19 11:45,16.9,143,1315
4/23/19 12:00,386,179,1315
4/23/19 12:15,347,150,1315
4/23/19 12:30,103,173,1315
4/23/19 12:45,29.4,174,1315
4/23/19 13:00,153,171,1315
4/23/19 13:15,261,158,1315
4/23/19 13:30,310,205,1315
4/23/19 13:45,274,183,1315
4/23/19 14:00,304,181,1315
4/23/19 14:15,375,165,1315
4/23/19 14:30,361,173,1315
4/23/19 14:45,403,158,1315
4/23/19 15:00,407,155,1315
4/23/19 15:15,455,165,1315
4/23/19 15:30,378,163,1315
4/23/19 15:45,398,137,1315
4/23/19 16:00,460,153,1315
4/23/19 16:15,333,124,1315
4/23/19 16:30,342,121,1315
4/23/19 16:45,304,95,1315
4/23/19 17:00,239,86.3,1315
4/23/19 17:15,226,82,1315
4/23/19 17:30,279,84.8,1315
4/23/19 17:45,402,114,1315
4/23/19 18:00,372,137,1315
4/23/19 18:15,355,128,1315
4/23/19 18:30,371,127,1315
4/23/19 18:45,342,90.8,1315
4/23/19 19:00,359,90.4,1315
4/23/19 19:15,328,88.9,1315
4/23/19 19:30,327,88.2,1315
4/23/19 19:45,299,112,1315
4/23/19 20:00,271,101,1315
4/23/19 20:15,244,112,1315
4/23/19 20:30,206,91.1,1315
4/23/19 20:45,165,81.4,1315
4/23/19 21:00,168,76,1315
4/23/19 21:15,179,70.3,1315
4/23/19 21:30,161,63.9,1315
4/23/19 21:45,160,53.8,1315
4/23/19 22:00,129,51.2,1315
4/23/19 22:15,161,71.4,1315
4/23/19 22:30,179,62.9,1315
4/23/19 22:45,153,65.7,1315
4/23/19 23:00,144,62.1,1315
4/23/19 23:15,159,50.3,1315
4/23/19 23:30,159,59.3,1315
4/23/19 23:45,143,47.9,1315
4/24/19 0:00,156,46.5,1315
4/24/19 0:15,200,59.5,1315
4/24/19 0:30,147,54.9,1315
4/24/19 0:45,137,49.4,1315
4/24/19 1:00,121,39.8,1315
4/24/19 1:15,118,36.8,1315
4/24/19 1:30,124,40,1315
4/24/19 1:45,112,41.6,1315
4/24/19 2:00,146,71.2,1315
4/24/19 2:15,136,51.3,1315
4/24/19 2:30,121,36.6,1315
4/24/19 2:45,128,48.3,1315
4/24/19 3:00,120,45.1,1315
4/24/19 3:15,104,38.1,1315
4/24/19 3:30,147,49.1,1315
4/24/19 3:45,127,52.3,1315
4/24/19 4:00,126,38.6,1315
4/24/19 4:15,157,48.7,1315
4/24/19 4:30,195,80.6,1315
4/24/19 4:45,193,70.4,1315
4/24/19 5:00,172,76.2,1315
4/24/19 5:15,192,68.2,1315
4/24/19 5:30,218,94.5,1315
4/24/19 5:45,298,96.9,1315
4/24/19 6:00,252,100,1315
4/24/19 6:15,265,110,1315
4/24/19 6:30,195,71.7,1315
4/24/19 6:45,226,79.8,1315
4/24/19 7:00,203,75.9,1315
4/24/19 7:15,191,88.4,1315
4/24/19 7:30,259,110,1315
4/24/19 7:45,234,128,1315
4/24/19 8:00,265,109,1315
4/24/19 8:15,262,159,1315
4/24/19 8:30,132,161,1315
4/24/19 8:45,52.1,162,1315
4/24/19 9:00,316,171,1315
4/24/19 9:15,67.3,193,1315
4/24/19 9:30,167,188,1315
4/24/19 9:45,93.4,195,1315
4/24/19 10:00,97.3,205,1315
4/24/19 10:15,212,174,1315
4/24/19 10:30,294,184,1315
4/24/19 10:45,169,213,1315
4/24/19 11:00,36.3,207,1315
4/24/19 11:15,81.4,165,1315
4/24/19 11:30,111,140,1315
4/24/19 11:45,125,126,1315
4/24/19 12:00,149,158,1315
4/24/19 12:15,121,188,1315
4/24/19 12:30,149,199,1315
4/24/19 12:45,349,159,1315
4/24/19 13:00,405,215,1315
4/24/19 13:15,165,143,1315
4/24/19 13:30,429,173,1315
4/24/19 13:45,383,171,1315
4/24/19 14:00,330,142,1315
4/24/19 14:15,319,135,1315
4/24/19 14:30,273,163,1315
4/24/19 14:45,210,184,1315
4/24/19 15:00,367,150,1315
4/24/19 15:15,374,135,1315
4/24/19 15:30,325,151,1315
4/24/19 15:45,323,114,1315
4/24/19 16:00,300,106,1315
4/24/19 16:15,375,111,1315
4/24/19 16:30,381,134,1315
4/24/19 16:45,334,109,1315
4/24/19 17:00,298,109,1315
4/24/19 17:15,196,96.6,1315
4/24/19 17:30,278,97.7,1315
4/24/19 17:45,306,102,1315
4/24/19 18:00,344,115,1315
4/24/19 18:15,396,127,1315
4/24/19 18:30,366,121,1315
4/24/19 18:45,379,115,1315
4/24/19 19:00,363,118,1315
4/24/19 19:15,354,101,1315
4/24/19 19:30,308,82.3,1315
4/24/19 19:45,279,80.2,1315
4/24/19 20:00,282,85.7,1315
4/24/19 20:15,258,96,1315
4/24/19 20:30,228,79,1315
4/24/19 20:45,152,55.2,1315
4/24/19 21:00,169,51.3,1315
4/24/19 21:15,164,65.7,1315
4/24/19 21:30,168,48.2,1315
4/24/19 21:45,165,50.8,1315
4/24/19 22:00,228,108,1315
4/24/19 22:15,155,81.4,1315
4/24/19 22:30,149,74.3,1315
4/24/19 22:45,148,69.2,1315
4/24/19 23:00,156,62.8,1315
4/24/19 23:15,162,62.3,1315
4/24/19 23:30,152,84.2,1315
4/24/19 23:45,160,90.3,1315
4/25/19 0:00,139,78.6,1315
4/25/19 0:15,137,67.5,1315
4/25/19 0:30,130,63.1,1315
4/25/19 0:45,124,62.8,1315
4/25/19 1:00,143,74.7,1315
4/25/19 1:15,145,67.9,1315
4/25/19 1:30,140,57.4,1315
4/25/19 1:45,131,48.6,1315
4/25/19 2:00,137,50.8,1315
4/25/19 2:15,143,55,1315
4/25/19 2:30,147,63.2,1315
4/25/19 2:45,145,69.1,1315
4/25/19 3:00,142,64.5,1315
4/25/19 3:15,119,45.1,1315
4/25/19 3:30,116,50.3,1315
4/25/19 3:45,128,47.1,1315
4/25/19 4:00,169,68.3,1315
4/25/19 4:15,214,84,1315
4/25/19 4:30,215,72.4,1315
4/25/19 4:45,294,117,1315
4/25/19 5:00,233,84.8,1315
4/25/19 5:15,243,87.8,1315
4/25/19 5:30,271,106,1315
4/25/19 5:45,289,120,1315
4/25/19 6:00,274,120,1315
4/25/19 6:15,206,82.3,1315
4/25/19 6:30,225,99,1315
4/25/19 6:45,168,62.9,1315
4/25/19 7:00,190,69.5,1315
4/25/19 7:15,184,97.1,1315
4/25/19 7:30,140,86.5,1315
4/25/19 7:45,265,108,1315
4/25/19 8:00,242,136,1315
4/25/19 8:15,196,174,1315
4/25/19 8:30,223,135,1315
4/25/19 8:45,133,149,1315
4/25/19 9:00,229,170,1315
4/25/19 9:15,309,158,1315
4/25/19 9:30,279,163,1315
4/25/19 9:45,322,143,1315
4/25/19 10:00,337,156,1315
4/25/19 10:15,386,149,1315
4/25/19 10:30,412,157,1315
4/25/19 10:45,263,158,1315
4/25/19 11:00,275,182,1315
4/25/19 11:15,190,107,1315
4/25/19 11:30,144,101,1315
4/25/19 11:45,267,156,1315
4/25/19 12:00,204,193,1315
4/25/19 12:15,148,174,1315
4/25/19 12:30,34.4,197,1315
4/25/19 12:45,54.2,172,1315
4/25/19 13:00,26.7,185,1315
4/25/19 13:15,190,155,1315
4/25/19 13:30,288,156,1315
4/25/19 13:45,244,171,1315
4/25/19 14:00,218,110,1315
4/25/19 14:15,72.3,141,1315
4/25/19 14:30,175,142,1315
4/25/19 14:45,162,132,1315
4/25/19 15:00,504,144,1315
4/25/19 15:15,440,120,1315
4/25/19 15:30,467,137,1315
4/25/19 15:45,443,115,1315
4/25/19 16:00,343,111,1315
4/25/19 16:15,371,139,1315
4/25/19 16:30,290,129,1315
4/25/19 16:45,323,138,1315
4/25/19 17:00,323,111,1315
4/25/19 17:15,223,70.4,1315
4/25/19 17:30,277,101,1315
4/25/19 17:45,330,114,1315
4/25/19 18:00,355,128,1315
4/25/19 18:15,373,130,1315
4/25/19 18:30,325,111,1315
4/25/19 18:45,323,116,1315
4/25/19 19:00,357,116,1315
4/25/19 19:15,418,134,1315
4/25/19 19:30,305,109,1315
4/25/19 19:45,290,105,1315
4/25/19 20:00,289,100,1315
4/25/19 20:15,246,91.4,1315
4/25/19 20:30,173,69.5,1315
4/25/19 20:45,159,77.1,1315
4/25/19 21:00,168,78.2,1315
4/25/19 21:15,162,64.6,1315
4/25/19 21:30,137,57.7,1315
4/25/19 21:45,179,60.9,1315
4/25/19 22:00,153,57,1315
4/25/19 22:15,162,63.8,1315
4/25/19 22:30,164,70.9,1315
4/25/19 22:45,153,57.5,1315
4/25/19 23:00,152,46.6,1315
4/25/19 23:15,170,51.2,1315
4/25/19 23:30,147,50.8,1315
4/25/19 23:45,126,46.8,1315
4/26/19 0:00,151,46.8,1315
4/26/19 0:15,152,53.6,1315
4/26/19 0:30,127,33.6,1315
4/26/19 0:45,128,32.7,1315
4/26/19 1:00,117,37,1315
4/26/19 1:15,133,53.5,1315
4/26/19 1:30,126,54.2,1315
4/26/19 1:45,115,57.6,1315
4/26/19 2:00,120,44.4,1315
4/26/19 2:15,121,45,1315
4/26/19 2:30,166,51.9,1315
4/26/19 2:45,123,41.2,1315
4/26/19 3:00,131,51.6,1315
4/26/19 3:15,138,53.3,1315
4/26/19 3:30,139,57.1,1315
4/26/19 3:45,135,48,1315
4/26/19 4:00,110,47.1,1315
4/26/19 4:15,140,54,1315
4/26/19 4:30,264,111,1315
4/26/19 4:45,228,97.9,1315
4/26/19 5:00,274,109,1315
4/26/19 5:15,279,107,1315
4/26/19 5:30,307,110,1315
4/26/19 5:45,237,85.4,1315
4/26/19 6:00,224,95,1315
4/26/19 6:15,228,103,1315
4/26/19 6:30,219,90.7,1315
4/26/19 6:45,211,92.1,1315
4/26/19 7:00,254,121,1315
4/26/19 7:15,276,109,1315
4/26/19 7:30,247,109,1315
4/26/19 7:45,372,137,1315
4/26/19 8:00,315,106,1315
4/26/19 8:15,436,147,1315
4/26/19 8:30,502,164,1315
4/26/19 8:45,514,159,1315
4/26/19 9:00,503,188,1315
4/26/19 9:15,418,163,1315
4/26/19 9:30,466,172,1315
4/26/19 9:45,525,185,1315
4/26/19 10:00,546,211,1315
4/26/19 10:15,520,184,1315
4/26/19 10:30,531,181,1315
4/26/19 10:45,529,220,1315
4/26/19 11:00,477,182,1315
4/26/19 11:15,374,141,1315
4/26/19 11:30,439,151,1315
4/26/19 11:45,480,179,1315
4/26/19 12:00,492,170,1315
4/26/19 12:15,527,221,1315
4/26/19 12:30,506,203,1315
4/26/19 12:45,553,168,1315
4/26/19 13:00,465,152,1315
4/26/19 13:15,540,191,1315
4/26/19 13:30,434,171,1315
4/26/19 13:45,487,152,1315
4/26/19 14:00,530,174,1315
4/26/19 14:15,518,158,1315
4/26/19 14:30,529,169,1315
4/26/19 14:45,498,181,1315
4/26/19 15:00,472,151,1315
4/26/19 15:15,388,140,1315
4/26/19 15:30,366,127,1315
4/26/19 15:45,389,129,1315
4/26/19 16:00,394,127,1315
4/26/19 16:15,431,143,1315
4/26/19 16:30,447,129,1315
4/26/19 16:45,376,114,1315
4/26/19 17:00,277,103,1315
4/26/19 17:15,255,118,1315
4/26/19 17:30,299,115,1315
4/26/19 17:45,309,130,1315
4/26/19 18:00,360,131,1315
4/26/19 18:15,320,122,1315
4/26/19 18:30,341,110,1315
4/26/19 18:45,352,116,1315
4/26/19 19:00,343,112,1315
4/26/19 19:15,338,109,1315
4/26/19 19:30,277,81.2,1315
4/26/19 19:45,250,96.2,1315
4/26/19 20:00,247,92.1,1315
4/26/19 20:15,321,98.5,1315
4/26/19 20:30,192,76.3,1315
4/26/19 20:45,140,70.5,1315
4/26/19 21:00,153,70.5,1315
4/26/19 21:15,144,69.4,1315
4/26/19 21:30,127,56,1315
4/26/19 21:45,142,61.4,1315
4/26/19 22:00,142,65.8,1315
4/26/19 22:15,154,75.1,1315
4/26/19 22:30,144,61.3,1315
4/26/19 22:45,159,70.5,1315
4/26/19 23:00,138,53.9,1315
4/26/19 23:15,135,53,1315
4/26/19 23:30,135,60.1,1315
4/26/19 23:45,150,63.7,1315
4/27/19 0:00,135,60.4,1315
4/27/19 0:15,115,41.8,1315
4/27/19 0:30,114,44.7,1315
4/27/19 0:45,111,48.8,1315
4/27/19 1:00,126,51.1,1315
4/27/19 1:15,140,57.1,1315
4/27/19 1:30,125,61.7,1315
4/27/19 1:45,124,52.8,1315
4/27/19 2:00,115,42.7,1315
4/27/19 2:15,121,46.2,1315
4/27/19 2:30,173,57.3,1315
4/27/19 2:45,126,46.2,1315
4/27/19 3:00,125,57.5,1315
4/27/19 3:15,149,60.2,1315
4/27/19 3:30,126,47.8,1315
4/27/19 3:45,127,52,1315
4/27/19 4:00,126,44.9,1315
4/27/19 4:15,139,56,1315
4/27/19 4:30,273,110,1315
4/27/19 4:45,190,79.8,1315
4/27/19 5:00,289,100,1315
4/27/19 5:15,266,83.3,1315
4/27/19 5:30,272,91.1,1315
4/27/19 5:45,228,96.9,1315
4/27/19 6:00,230,104,1315
4/27/19 6:15,245,108,1315
4/27/19 6:30,241,112,1315
4/27/19 6:45,95.4,104,1315
4/27/19 7:00,140,93.7,1315
4/27/19 7:15,74.8,115,1315
4/27/19 7:30,63.1,103,1315
4/27/19 7:45,43.9,120,1315
4/27/19 8:00,351,140,1315
4/27/19 8:15,411,167,1315
4/27/19 8:30,384,192,1315
4/27/19 8:45,115,207,1315
4/27/19 9:00,156,194,1315
4/27/19 9:15,143,174,1315
4/27/19 9:30,85.8,190,1315
4/27/19 9:45,51.5,200,1315
4/27/19 10:00,37.9,159,1315
4/27/19 10:15,66.7,175,1315
4/27/19 10:30,114,158,1315
4/27/19 10:45,57.8,193,1315
4/27/19 11:00,119,186,1315
4/27/19 11:15,162,146,1315
4/27/19 11:30,249,144,1315
4/27/19 11:45,231,172,1315
4/27/19 12:00,164,172,1315
4/27/19 12:15,133,213,1315
4/27/19 12:30,63.6,205,1315
4/27/19 12:45,46.6,190,1315
4/27/19 13:00,42.6,209,1315
4/27/19 13:15,37.6,231,1315
4/27/19 13:30,47.1,209,1315
4/27/19 13:45,66.3,194,1315
4/27/19 14:00,60.6,217,1315
4/27/19 14:15,264,180,1315
4/27/19 14:30,355,190,1315
4/27/19 14:45,350,209,1315
4/27/19 15:00,281,170,1315
4/27/19 15:15,357,175,1315
4/27/19 15:30,380,158,1315
4/27/19 15:45,321,155,1315
4/27/19 16:00,294,140,1315
4/27/19 16:15,319,122,1315
4/27/19 16:30,271,132,1315
4/27/19 16:45,210,119,1315
4/27/19 17:00,181,83.5,1315
4/27/19 17:15,222,83.5,1315
4/27/19 17:30,261,70,1315
4/27/19 17:45,255,70.9,1315
4/27/19 18:00,297,92.3,1315
4/27/19 18:15,287,86.3,1315
4/27/19 18:30,299,85,1315
4/27/19 18:45,277,71.1,1315
4/27/19 19:00,315,80.2,1315
4/27/19 19:15,303,98.6,1315
4/27/19 19:30,246,88.7,1315
4/27/19 19:45,195,76.3,1315
4/27/19 20:00,131,55,1315
4/27/19 20:15,133,61,1315
4/27/19 20:30,133,66.9,1315
4/27/19 20:45,130,65.9,1315
4/27/19 21:00,132,57.9,1315
4/27/19 21:15,128,51.6,1315
4/27/19 21:30,117,52.8,1315
4/27/19 21:45,115,54.4,1315
4/27/19 22:00,142,73,1315
4/27/19 22:15,129,65.6,1315
4/27/19 22:30,111,58.3,1315
4/27/19 22:45,130,55.6,1315
4/27/19 23:00,128,50.2,1315
4/27/19 23:15,132,55.1,1315
4/27/19 23:30,130,56.4,1315
4/27/19 23:45,134,66.3,1315
4/28/19 0:00,127,59.4,1315
4/28/19 0:15,112,48,1315
4/28/19 0:30,124,54.1,1315
4/28/19 0:45,113,48.7,1315
4/28/19 1:00,118,53.6,1315
4/28/19 1:15,145,62.3,1315
4/28/19 1:30,131,62.6,1315
4/28/19 1:45,125,52.5,1315
4/28/19 2:00,119,42.7,1315
4/28/19 2:15,114,41.9,1315
4/28/19 2:30,112,44.2,1315
4/28/19 2:45,111,54.9,1315
4/28/19 3:00,118,60.3,1315
4/28/19 3:15,123,44.2,1315
4/28/19 3:30,104,42.6,1315
4/28/19 3:45,139,60.3,1315
4/28/19 4:00,206,76.3,1315
4/28/19 4:15,211,78,1315
4/28/19 4:30,304,112,1315
4/28/19 4:45,250,106,1315
4/28/19 5:00,254,109,1315
4/28/19 5:15,276,110,1315
4/28/19 5:30,240,96.2,1315
4/28/19 5:45,249,90.6,1315
4/28/19 6:00,231,102,1315
4/28/19 6:15,212,75,1315
4/28/19 6:30,228,77.1,1315
4/28/19 6:45,224,80.7,1315
4/28/19 7:00,219,83.2,1315
4/28/19 7:15,248,90.8,1315
4/28/19 7:30,198,69.3,1315
4/28/19 7:45,361,117,1315
4/28/19 8:00,463,162,1315
4/28/19 8:15,530,206,1315
4/28/19 8:30,484,196,1315
4/28/19 8:45,486,166,1315
4/28/19 9:00,578,208,1315
4/28/19 9:15,630,216,1315
4/28/19 9:30,563,194,1315
4/28/19 9:45,478,173,1315
4/28/19 10:00,289,187,1315
4/28/19 10:15,407,184,1315
4/28/19 10:30,447,153,1315
4/28/19 10:45,429,178,1315
4/28/19 11:00,294,179,1315
4/28/19 11:15,389,150,1315
4/28/19 11:30,345,146,1315
4/28/19 11:45,374,110,1315
4/28/19 12:00,374,155,1315
4/28/19 12:15,392,167,1315
4/28/19 12:30,449,186,1315
4/28/19 12:45,565,214,1315
4/28/19 13:00,372,162,1315
4/28/19 13:15,478,174,1315
4/28/19 13:30,549,202,1315
4/28/19 13:45,519,187,1315
4/28/19 14:00,555,210,1315
4/28/19 14:15,441,185,1315
4/28/19 14:30,453,176,1315
4/28/19 14:45,390,151,1315
4/28/19 15:00,428,158,1315
4/28/19 15:15,356,123,1315
4/28/19 15:30,380,140,1315
4/28/19 15:45,410,154,1315
4/28/19 16:00,340,111,1315
4/28/19 16:15,375,102,1315
4/28/19 16:30,310,86.7,1315
4/28/19 16:45,275,92.6,1315
4/28/19 17:00,241,62.5,1315
4/28/19 17:15,211,59.7,1315
4/28/19 17:30,230,60.4,1315
4/28/19 17:45,252,71.6,1315
4/28/19 18:00,251,84.4,1315
4/28/19 18:15,261,82.9,1315
4/28/19 18:30,251,83.2,1315
4/28/19 18:45,259,83.2,1315
4/28/19 19:00,249,81.9,1315
4/28/19 19:15,234,82.9,1315
4/28/19 19:30,197,35.8,1315
4/28/19 19:45,182,64.2,1315
4/28/19 20:00,201,61.6,1315
4/28/19 20:15,194,74.6,1315
4/28/19 20:30,155,64.9,1315
4/28/19 20:45,160,65.9,1315
4/28/19 21:00,161,62.6,1315
