datetime,net_load_before_pv,pv
8/13/20 1:30,54.11538462,0
8/13/20 1:35,50.20769231,0
8/13/20 1:40,53.52307692,0
8/13/20 1:45,50.16,0
8/13/20 1:50,52.72857143,0
8/13/20 1:55,57.50769231,0
8/13/20 2:00,49.84615385,0
8/13/20 2:05,58.35,0
8/13/20 2:10,55.4,0
8/13/20 2:15,54.49230769,0
8/13/20 2:20,49.98461538,0
8/13/20 2:25,48.1,0
8/13/20 2:30,49.4,0
8/13/20 2:35,49.70769231,0
8/13/20 2:40,50.46923077,0
8/13/20 2:45,53.28461538,0
8/13/20 2:50,55.61538462,0
8/13/20 2:55,55.48461538,0
8/13/20 3:00,58.61538462,0
8/13/20 3:05,55.16153846,0
8/13/20 3:10,45.95384615,0
8/13/20 3:15,44.72307692,0
8/13/20 3:20,46.72857143,0
8/13/20 3:25,53.06153846,0
8/13/20 3:30,49.17692308,0
8/13/20 3:35,50.23076923,0
8/13/20 3:40,48.81538462,0
8/13/20 3:45,47.62857143,0
8/13/20 3:50,44.72307692,0
8/13/20 3:55,49.53076923,0
8/13/20 4:00,46.5,0
8/13/20 4:05,56.44615385,0
8/13/20 4:10,52.73846154,0
8/13/20 4:15,43.83846154,0
8/13/20 4:20,44.24615385,0
8/13/20 4:25,44.15384615,0
8/13/20 4:30,57.84615385,0
8/13/20 4:35,53.41538462,0
8/13/20 4:40,53.73846154,0
8/13/20 4:45,46.07692308,0
8/13/20 4:50,46.63846154,0
8/13/20 4:55,50.36153846,0
8/13/20 5:00,50.86153846,0
8/13/20 5:05,49.71538462,0
8/13/20 5:10,45.76923077,0
8/13/20 5:15,47.82142857,0
8/13/20 5:20,49.8,0
8/13/20 5:25,49,0
8/13/20 5:30,56.1,0
8/13/20 5:35,56.78461538,0
8/13/20 5:40,49.98461538,0
8/13/20 5:45,47.78461538,0
8/13/20 5:50,58.54615385,0
8/13/20 5:55,59.66923077,0
8/13/20 6:00,51.49285714,0
8/13/20 6:05,49.23076923,0
8/13/20 6:10,54.50769231,0
8/13/20 6:15,53.29230769,0
8/13/20 6:20,47.46923077,0
8/13/20 6:25,60.80769231,0
8/13/20 6:30,56.33076923,0
8/13/20 6:35,56.33076923,0
8/13/20 6:40,67.75384615,0
8/13/20 6:45,69.66923077,0
8/13/20 6:50,53.83846154,0
8/13/20 6:55,55.57142857,0
8/13/20 7:00,59.56923077,0
8/13/20 7:05,60.03076923,0
8/13/20 7:10,55.64615385,0
8/13/20 7:15,60.09230769,0
8/13/20 7:20,65.16923077,0
8/13/20 7:25,63.04615385,0
8/13/20 7:30,64.07857143,0
8/13/20 7:35,74.36153846,0
8/13/20 7:40,87.4,0
8/13/20 7:45,96.08461538,0
8/13/20 7:50,156.0384615,0
8/13/20 7:55,170.4692308,0
8/13/20 8:00,165.9307692,0
8/13/20 8:05,166.4,0
8/13/20 8:10,151.5461538,0
8/13/20 8:15,181.4615385,0
8/13/20 8:20,178.9615385,0
8/13/20 8:25,184.1571429,0
8/13/20 8:30,210.4538462,0
8/13/20 8:35,237.7615385,0
8/13/20 8:40,376.0384615,0
8/13/20 8:45,367.7307692,0
8/13/20 8:50,369.6928571,0
8/13/20 8:55,346.5769231,0
8/13/20 9:00,361.2,0
8/13/20 9:05,421.5461538,0
8/13/20 9:10,404.8538462,0
8/13/20 9:15,437.9230769,0
8/13/20 9:20,429.2384615,0
8/13/20 9:25,408.9,0
8/13/20 9:30,421.3538462,0
8/13/20 9:35,416.9357143,0
8/13/20 9:40,415.2384615,0
8/13/20 9:45,420.0923077,0
8/13/20 9:50,421.9153846,0
8/13/20 9:55,411.9461538,0
8/13/20 10:00,404.4615385,0
8/13/20 10:05,337.1307692,0
8/13/20 10:10,340.3692308,0
8/13/20 10:15,324.1230769,0
8/13/20 10:20,364.4384615,0
8/13/20 10:25,354.7230769,0
8/13/20 10:30,375.7153846,0
8/13/20 10:35,377.4153846,0
8/13/20 10:40,375.7538462,0
8/13/20 10:45,358.2923077,0
8/13/20 10:50,362.8384615,0
8/13/20 10:55,375.5692308,0
8/13/20 11:00,384.9923077,0
8/13/20 11:05,361.8615385,0
8/13/20 11:10,408.3307692,0
8/13/20 11:15,398.0153846,0
8/13/20 11:20,368.0538462,0
8/13/20 11:25,422.5538462,0
8/13/20 11:30,422.5153846,0
8/13/20 11:35,409.4692308,0
8/13/20 11:40,414.9428571,0
8/13/20 11:45,389.5692308,0
8/13/20 11:50,392.2153846,0
8/13/20 11:55,387.5153846,0
8/13/20 12:00,343.6923077,0
8/13/20 12:05,325.8,0
8/13/20 12:10,313.8769231,0
8/13/20 12:15,321.4538462,0
8/13/20 12:20,301.6615385,0
8/13/20 12:25,282.9461538,0
8/13/20 12:30,284.1230769,0
8/13/20 12:35,290.1846154,0
8/13/20 12:40,261.9384615,0
8/13/20 12:45,265.4,0
8/13/20 12:50,285.3,0
8/13/20 12:55,412.7307692,0
8/13/20 13:00,426.2384615,0
8/13/20 13:05,406.9307692,0
8/13/20 13:10,419.1857143,0
8/13/20 13:15,419.5615385,0
8/13/20 13:20,405.4846154,0
8/13/20 13:25,401.0615385,0
8/13/20 13:30,363.2384615,0
8/13/20 13:35,335.6307692,0
8/13/20 13:40,332.44,0
8/13/20 13:45,329.5846154,0
8/13/20 13:50,304.2692308,0
8/13/20 13:55,322.9384615,0
8/13/20 14:00,313.3538462,0
8/13/20 14:05,328.5461538,0
8/13/20 14:10,333.84,0
8/13/20 14:15,344.7,0
8/13/20 14:20,358.2214286,0
8/13/20 14:25,341.8,0
8/13/20 14:30,364.7538462,0
8/13/20 14:35,330.4153846,0
8/13/20 14:40,372.5538462,0
8/13/20 14:45,348.3923077,0
8/13/20 14:50,352.6285714,0
8/13/20 14:55,333.3692308,0
8/13/20 15:00,313.6307692,0
8/13/20 15:05,291.6461538,0
8/13/20 15:10,291,0
8/13/20 15:15,331.4846154,0
8/13/20 15:20,316.4,0
8/13/20 15:25,319.0071429,0
8/13/20 15:30,348.6538462,0
8/13/20 15:35,354.9,0
8/13/20 15:40,318.4923077,0
8/13/20 15:45,312.5076923,0
8/13/20 15:50,298.6230769,0
8/13/20 15:55,301.5692308,0
8/13/20 16:00,281.8,0
8/13/20 16:05,277.8230769,0
8/13/20 16:10,297.9846154,0
8/13/20 16:15,276.9384615,0
8/13/20 16:20,287.1307692,0
8/13/20 16:25,285.9923077,0
8/13/20 16:30,283.6461538,0
8/13/20 16:35,293.5384615,0
8/13/20 16:40,291.7153846,0
8/13/20 16:45,272.5153846,0
8/13/20 16:50,263.8923077,0
8/13/20 16:55,274.75,0
8/13/20 17:00,277.4230769,0
8/13/20 17:05,259.6384615,0
8/13/20 17:10,254.0384615,0
8/13/20 17:15,241.1615385,0
8/13/20 17:20,213.4714286,0
8/13/20 17:25,229.6,0
8/13/20 17:30,246.1230769,0
8/13/20 17:35,248.0692308,0
8/13/20 17:40,258.3153846,0
8/13/20 17:45,260.6307692,0
8/13/20 17:50,245.2846154,0
8/13/20 17:55,260.0230769,0
8/13/20 18:00,265.4571429,0
8/13/20 18:05,254.4769231,0
8/13/20 18:10,259.3538462,0
8/13/20 18:15,252.8769231,0
8/13/20 18:20,249.3769231,0
8/13/20 18:25,249.1714286,0
8/13/20 18:30,242.0846154,0
8/13/20 18:35,251.9076923,0
8/13/20 18:40,249.5230769,0
8/13/20 18:45,242.7384615,0
8/13/20 18:50,228.7538462,0
8/13/20 18:55,216,0
8/13/20 19:00,204,0
8/13/20 19:05,196.9230769,0
8/13/20 19:10,200.4538462,0
8/13/20 19:15,155.2846154,0
8/13/20 19:20,163.75,0
8/13/20 19:25,161.4153846,0
8/13/20 19:30,160.2307692,0
8/13/20 19:35,153.3769231,0
8/13/20 19:40,146.1384615,0
8/13/20 19:45,143.9076923,0
8/13/20 19:50,139.2923077,0
8/13/20 19:55,89.58571429,0
8/13/20 20:00,84.29230769,0
8/13/20 20:05,81.07692308,0
8/13/20 20:10,72.5,0
8/13/20 20:15,77.22307692,0
8/13/20 20:20,77.28461538,0
8/13/20 20:25,76.95,0
8/13/20 20:30,81.81428571,0
8/13/20 20:35,80.91538462,0
8/13/20 20:40,82.49230769,0
8/13/20 20:45,80.9,0
8/13/20 20:50,83.79230769,0
8/13/20 20:55,78.59230769,0
8/13/20 21:00,76.2,0
8/13/20 21:05,72.86153846,0
8/13/20 21:10,67.56923077,0
8/13/20 21:15,69.11538462,0
8/13/20 21:20,63.89230769,0
8/13/20 21:25,64.39230769,0
8/13/20 21:30,66.41538462,0
8/13/20 21:35,69.82857143,0
8/13/20 21:40,70.67692308,0
8/13/20 21:45,70.4,0
8/13/20 21:50,73.23076923,0
8/13/20 21:55,61.54615385,0
8/13/20 22:00,60.42307692,0
8/13/20 22:05,59.61538462,0
8/13/20 22:10,56.06923077,0
8/13/20 22:15,60.13846154,0
8/13/20 22:20,58.47692308,0
8/13/20 22:25,60.66153846,0
8/13/20 22:30,58.17857143,0
8/13/20 22:35,60.05384615,0
8/13/20 22:40,61.91538462,0
8/13/20 22:45,60.8,0
8/13/20 22:50,62.61538462,0
8/13/20 22:55,60.68461538,0
8/13/20 23:00,63.96153846,0
8/13/20 23:05,64.95,0
8/13/20 23:10,66.46153846,0
8/13/20 23:15,67.96153846,0
8/13/20 23:20,69.88461538,0
8/13/20 23:25,66.78461538,0
8/13/20 23:30,73.21538462,0
8/13/20 23:35,68.88461538,0
8/13/20 23:40,66.40714286,0
8/13/20 23:45,67.15384615,0
8/13/20 23:50,61.52307692,0
8/13/20 23:55,59.61538462,0
8/14/20 0:00,62.40515614,0
8/14/20 0:05,57.85384615,0
8/14/20 0:10,60.18461538,0
8/14/20 0:15,63.27692308,0
8/14/20 0:20,63.23076923,0
8/14/20 0:25,65.79230769,0
8/14/20 0:30,67.45384615,0
8/14/20 0:35,64.39230769,0
8/14/20 0:40,60.20769231,0
8/14/20 0:45,61.33846154,0
8/14/20 0:50,54.89230769,0
8/14/20 0:55,57.48461538,0
8/14/20 1:00,59.90769231,0
8/14/20 1:05,57.96153846,0
8/14/20 1:10,56.74285714,0
8/14/20 1:15,66.8,0
8/14/20 1:20,67.6,0
8/14/20 1:25,69.47692308,0
8/14/20 1:30,56.95384615,0
8/14/20 1:35,56.35384615,0
8/14/20 1:40,67.17692308,0
8/14/20 1:45,64.9,0
8/14/20 1:50,61.82307692,0
8/14/20 1:55,54.19230769,0
8/14/20 2:00,59.63846154,0
8/14/20 2:05,56.55384615,0
8/14/20 2:10,54.90769231,0
8/14/20 2:15,57.86923077,0
8/14/20 2:20,54.36923077,0
8/14/20 2:25,59.53846154,0
8/14/20 2:30,52.33846154,0
8/14/20 2:35,55.03846154,0
8/14/20 2:40,57.68461538,0
8/14/20 2:45,58.06923077,0
8/14/20 2:50,54.98571429,0
8/14/20 2:55,58.24615385,0
8/14/20 3:00,61.93846154,0
8/14/20 3:05,60.22307692,0
8/14/20 3:10,58.79230769,0
8/14/20 3:15,50.75,0
8/14/20 3:20,57.61538462,0
8/14/20 3:25,53.21538462,0
8/14/20 3:30,51.4,0
8/14/20 3:35,55.5,0
8/14/20 3:40,50.49230769,0
8/14/20 3:45,50.13846154,0
8/14/20 3:50,54.71538462,0
8/14/20 3:55,54.75384615,0
8/14/20 4:00,50.21538462,0
8/14/20 4:05,52.16923077,0
8/14/20 4:10,50.22857143,0
8/14/20 4:15,59.06153846,0
8/14/20 4:20,59,0
8/14/20 4:25,46.72307692,0
8/14/20 4:30,48.8,0
8/14/20 4:35,50.24615385,0
8/14/20 4:40,57.43076923,0
8/14/20 4:45,58.16923077,0
8/14/20 4:50,57.67692308,0
8/14/20 4:55,45.63076923,0
8/14/20 5:00,46.93846154,0
8/14/20 5:05,48.05384615,0
8/14/20 5:10,51.07692308,0
8/14/20 5:15,54.04615385,0
8/14/20 5:20,49.22307692,0
8/14/20 5:25,54.90769231,0
8/14/20 5:30,52.38461538,0
8/14/20 5:35,52.86923077,0
8/14/20 5:40,53.03846154,0
8/14/20 5:45,53.26153846,0
8/14/20 5:50,62.11538462,0
8/14/20 5:55,58.78461538,0
8/14/20 6:00,59.13846154,0
8/14/20 6:05,54.3,0
8/14/20 6:10,53.8,0
8/14/20 6:15,52.64285714,0
8/14/20 6:20,60.87692308,0
8/14/20 6:25,69.19230769,0
8/14/20 6:30,66.20769231,0
8/14/20 6:35,69.67692308,0
8/14/20 6:40,81.46923077,0
8/14/20 6:45,79.85384615,0
8/14/20 6:50,74.16923077,0
8/14/20 6:55,66.61538462,0
8/14/20 7:00,59.2,0
8/14/20 7:05,81.82307692,0
8/14/20 7:10,73.05384615,0
8/14/20 7:15,67.68461538,0
8/14/20 7:20,72.39230769,0
8/14/20 7:25,68.95384615,0
8/14/20 7:30,70.93076923,0
8/14/20 7:35,91.43076923,0
8/14/20 7:40,70.31538462,0
8/14/20 7:45,142.0769231,0
8/14/20 7:50,154.6384615,0
8/14/20 7:55,162.5142857,0
8/14/20 8:00,154.2230769,0
8/14/20 8:05,153.7230769,0
8/14/20 8:10,145.4538462,0
8/14/20 8:15,248.7307692,0
8/14/20 8:20,244.5142857,0
8/14/20 8:25,278.7846154,0
8/14/20 8:30,250.5846154,0
8/14/20 8:35,346.6538462,0
8/14/20 8:40,395.8153846,0
8/14/20 8:45,363.9,0
8/14/20 8:50,379.4428571,0
8/14/20 8:55,381.7,0
8/14/20 9:00,352.7,0
8/14/20 9:05,385.8,0
8/14/20 9:10,372.5461538,0
8/14/20 9:15,371.9538462,0
8/14/20 9:20,375.2923077,0
8/14/20 9:25,384.2307692,0
8/14/20 9:30,373.0615385,0
8/14/20 9:35,378.9923077,0
8/14/20 9:40,371.6538462,0
8/14/20 9:45,368.3285714,0
8/14/20 9:50,386.5384615,0
8/14/20 9:55,387.4846154,0
8/14/20 10:00,360.0461538,0
8/14/20 10:05,330.1769231,0
8/14/20 10:10,290.1,0
8/14/20 10:15,337.5461538,0
8/14/20 10:20,366.9384615,0
8/14/20 10:25,354.0153846,0
8/14/20 10:30,374.4307692,0
8/14/20 10:35,389.7384615,0
8/14/20 10:40,390.3076923,0
8/14/20 10:45,393.8,0
8/14/20 10:50,379.1076923,0
8/14/20 10:55,388.0538462,0
8/14/20 11:00,376.1307692,0
8/14/20 11:05,304.4538462,0
8/14/20 11:10,316.3571429,0
8/14/20 11:15,336.4461538,0
8/14/20 11:20,338.1923077,0
8/14/20 11:25,347.3153846,0
8/14/20 11:30,337.7461538,0
8/14/20 11:35,363.3538462,0
8/14/20 11:40,351.5,0
8/14/20 11:45,357.0692308,0
8/14/20 11:50,324.4153846,0
8/14/20 11:55,375.7538462,0
8/14/20 12:00,359.9692308,0
8/14/20 12:05,277.0076923,0
8/14/20 12:10,260.4461538,0
8/14/20 12:15,259.5692308,0
8/14/20 12:20,285.4461538,0
8/14/20 12:25,267.4692308,0
8/14/20 12:30,296.7923077,0
8/14/20 12:35,269.1846154,0
8/14/20 12:40,256.1,0
8/14/20 12:45,234.4846154,0
8/14/20 12:50,277.5230769,0
8/14/20 12:55,329.8153846,0
8/14/20 13:00,357.1153846,0
8/14/20 13:05,334.4,0
8/14/20 13:10,328.1846154,0
8/14/20 13:15,335.5923077,0
8/14/20 13:20,330.8307692,0
8/14/20 13:25,360.0071429,0
8/14/20 13:30,331.2153846,0
8/14/20 13:35,319.9538462,0
8/14/20 13:40,340.5538462,0
8/14/20 13:45,334.7769231,0
8/14/20 13:50,325.5461538,0
8/14/20 13:55,312.6923077,0
8/14/20 14:00,334.3153846,0
8/14/20 14:05,325.7769231,0
8/14/20 14:10,310.6076923,0
8/14/20 14:15,298.5923077,0
8/14/20 14:20,304.2307692,0
8/14/20 14:25,323.1,0
8/14/20 14:30,316.2384615,0
8/14/20 14:35,317.2923077,0
8/14/20 14:40,325.5846154,0
8/14/20 14:45,315.9461538,0
8/14/20 14:50,300.4,0
8/14/20 14:55,295.6153846,0
8/14/20 15:00,293.0076923,0
8/14/20 15:05,261.2785714,0
8/14/20 15:10,270.1923077,0
8/14/20 15:15,278.6,0
8/14/20 15:20,279.0076923,0
8/14/20 15:25,313.5615385,0
8/14/20 15:30,296.0571429,0
8/14/20 15:35,316.4692308,0
8/14/20 15:40,306.6923077,0
8/14/20 15:45,336.7230769,0
8/14/20 15:50,276.0230769,0
8/14/20 15:55,280.0615385,0
8/14/20 16:00,289.7142857,0
8/14/20 16:05,321.6615385,0
8/14/20 16:10,263.1076923,0
8/14/20 16:15,268.4307692,0
8/14/20 16:20,276.4384615,0
8/14/20 16:25,282.7230769,0
8/14/20 16:30,276.3,0
8/14/20 16:35,274.2857143,0
8/14/20 16:40,269.3076923,0
8/14/20 16:45,263.2,0
8/14/20 16:50,261.2615385,0
8/14/20 16:55,275.6,0
8/14/20 17:00,276.7538462,0
8/14/20 17:05,254.4,0
8/14/20 17:10,253.8285714,0
8/14/20 17:15,261.0692308,0
8/14/20 17:20,243.6384615,0
8/14/20 17:25,241.8692308,0
8/14/20 17:30,246.8142857,0
8/14/20 17:35,230.2538462,0
8/14/20 17:40,242.1384615,0
8/14/20 17:45,234.1384615,0
8/14/20 17:50,206.4923077,0
8/14/20 17:55,202.0846154,0
8/14/20 18:00,210.5769231,0
8/14/20 18:05,192.3692308,0
8/14/20 18:10,190.1461538,0
8/14/20 18:15,174.0307692,0
8/14/20 18:20,181.3076923,0
8/14/20 18:25,177.9,0
8/14/20 18:30,194.9769231,0
8/14/20 18:35,189.0923077,0
8/14/20 18:40,178.9846154,0
8/14/20 18:45,167.6384615,0
8/14/20 18:50,154.7769231,0
8/14/20 18:55,155.9230769,0
8/14/20 19:00,148.4076923,0
8/14/20 19:05,133.4615385,0
8/14/20 19:10,132.1642857,0
8/14/20 19:15,130.4384615,0
8/14/20 19:20,129.7615385,0
8/14/20 19:25,126.2461538,0
8/14/20 19:30,124.0153846,0
8/14/20 19:35,91.63846154,0
8/14/20 19:40,72.10769231,0
8/14/20 19:45,68.77692308,0
8/14/20 19:50,76.37692308,0
8/14/20 19:55,83.16153846,0
8/14/20 20:00,72.45384615,0
8/14/20 20:05,73.11538462,0
8/14/20 20:10,67.15384615,0
8/14/20 20:15,63.75714286,0
8/14/20 20:20,64.07692308,0
8/14/20 20:25,59.81538462,0
8/14/20 20:30,58.91538462,0
8/14/20 20:35,52.6,0
8/14/20 20:40,62.11538462,0
8/14/20 20:45,63.84615385,0
8/14/20 20:50,59.8,0
8/14/20 20:55,61.72307692,0
8/14/20 21:00,51.85384615,0
8/14/20 21:05,51.36923077,0
8/14/20 21:10,55.22307692,0
8/14/20 21:15,62.7,0
8/14/20 21:20,63.76428571,0
8/14/20 21:25,59.29230769,0
8/14/20 21:30,48.31538462,0
8/14/20 21:35,48.16153846,0
8/14/20 21:40,48.19230769,0
8/14/20 21:45,48.7,0
8/14/20 21:50,60.61538462,0
8/14/20 21:55,60.49230769,0
8/14/20 22:00,61.40769231,0
8/14/20 22:05,58.60714286,0
8/14/20 22:10,51.66923077,0
8/14/20 22:15,49.36666667,0
8/14/20 22:20,48.21538462,0
8/14/20 22:25,49.62307692,0
8/14/20 22:30,60.33846154,0
8/14/20 22:35,57.49230769,0
8/14/20 22:40,58.10769231,0
8/14/20 22:45,43.22307692,0
8/14/20 22:50,43.04615385,0
8/14/20 22:55,49.21538462,0
8/14/20 23:00,45.53846154,0
8/14/20 23:05,54.86153846,0
8/14/20 23:10,58.05,0
8/14/20 23:15,57.54615385,0
8/14/20 23:20,56.70769231,0
8/14/20 23:25,52.81538462,0
8/14/20 23:30,46.67692308,0
8/14/20 23:35,45.43076923,0
8/14/20 23:40,45.09230769,0
8/14/20 23:45,46.14615385,0
8/14/20 23:50,45.75384615,0
8/14/20 23:55,53.77142857,0
8/15/20 0:00,49.05714472,0
8/15/20 0:05,51.57692308,0
8/15/20 0:10,51.32307692,0
8/15/20 0:15,47.37692308,0
8/15/20 0:20,47.19230769,0
8/15/20 0:25,46.6,0
8/15/20 0:30,45.51538462,0
8/15/20 0:35,54.33846154,0
8/15/20 0:40,54.33846154,0
8/15/20 0:45,55.2,0
8/15/20 0:50,45.4,0
8/15/20 0:55,41.22307692,0
8/15/20 1:00,45.05384615,0
8/15/20 1:05,42.85384615,0
8/15/20 1:10,53.13846154,0
8/15/20 1:15,52.73846154,0
8/15/20 1:20,50.80769231,0
8/15/20 1:25,46.07142857,0
8/15/20 1:30,41.07692308,0
8/15/20 1:35,42.29230769,0
8/15/20 1:40,45.54615385,0
8/15/20 1:45,46.88461538,0
8/15/20 1:50,56.30769231,0
8/15/20 1:55,55.22307692,0
8/15/20 2:00,51.23846154,0
8/15/20 2:05,49.31538462,0
8/15/20 2:10,44.66923077,0
8/15/20 2:15,43.84615385,0
8/15/20 2:20,44.19285714,0
8/15/20 2:25,40.53846154,0
8/15/20 2:30,53.21428571,0
8/15/20 2:35,57.13846154,0
8/15/20 2:40,54.43846154,0
8/15/20 2:45,52.81538462,0
8/15/20 2:50,52.4,0
8/15/20 2:55,41.77142857,0
8/15/20 3:00,43.76923077,0
8/15/20 3:05,46.10769231,0
8/15/20 3:10,41.13846154,0
8/15/20 3:15,55.84615385,0
8/15/20 3:20,53,0
8/15/20 3:25,49.94615385,0
8/15/20 3:30,41.61538462,0
8/15/20 3:35,40.53076923,0
8/15/20 3:40,48.83846154,0
8/15/20 3:45,48.56923077,0
8/15/20 3:50,41.50769231,0
8/15/20 3:55,39.88461538,0
8/15/20 4:00,40.90769231,0
8/15/20 4:05,42.86428571,0
8/15/20 4:10,42.82307692,0
8/15/20 4:15,49.91538462,0
8/15/20 4:20,44.51538462,0
8/15/20 4:25,40.45384615,0
8/15/20 4:30,36.12307692,0
8/15/20 4:35,40.69230769,0
8/15/20 4:40,48.77692308,0
8/15/20 4:45,51.34615385,0
8/15/20 4:50,38.48461538,0
8/15/20 4:55,40.10769231,0
8/15/20 5:00,46.8,0
8/15/20 5:05,46.30769231,0
8/15/20 5:10,39.56153846,0
8/15/20 5:15,41.95384615,0
8/15/20 5:20,42.72307692,0
8/15/20 5:25,39.44615385,0
8/15/20 5:30,42.8,0
8/15/20 5:35,47.05714286,0
8/15/20 5:40,46.59230769,0
8/15/20 5:45,38.12307692,0
8/15/20 5:50,44.07692308,0
8/15/20 5:55,51.43846154,0
8/15/20 6:00,41.86153846,0
8/15/20 6:05,44.44615385,0
8/15/20 6:10,42.6,0
8/15/20 6:15,42.41538462,0
8/15/20 6:20,47.21538462,0
8/15/20 6:25,44.57692308,0
8/15/20 6:30,41.26923077,0
8/15/20 6:35,50.76923077,0
8/15/20 6:40,48.98461538,0
8/15/20 6:45,40.78461538,0
8/15/20 6:50,36.86153846,0
8/15/20 6:55,46.67692308,0
8/15/20 7:00,46.01538462,0
8/15/20 7:05,50.30769231,0
8/15/20 7:10,44.33846154,0
8/15/20 7:15,42.12307692,0
8/15/20 7:20,43.8,0
8/15/20 7:25,50.97692308,0
8/15/20 7:30,41.44615385,0
8/15/20 7:35,39.67142857,0
8/15/20 7:40,45.76923077,0
8/15/20 7:45,48.91538462,0
8/15/20 7:50,42.63846154,0
8/15/20 7:55,42.77142857,0
8/15/20 8:00,41.39230769,0
8/15/20 8:05,39.91538462,0
8/15/20 8:10,53.6,0
8/15/20 8:15,43.33846154,0
8/15/20 8:20,43.44615385,0
8/15/20 8:25,52.31538462,0
8/15/20 8:30,45.29230769,0
8/15/20 8:35,45.07142857,0
8/15/20 8:40,47.3,0
8/15/20 8:45,52.89230769,0
8/15/20 8:50,53.50769231,0
8/15/20 8:55,54.17692308,0
8/15/20 9:00,47.13846154,0
8/15/20 9:05,56.74615385,0
8/15/20 9:10,52.81538462,0
8/15/20 9:15,48.23076923,0
8/15/20 9:20,44.70769231,0
8/15/20 9:25,50.65384615,0
8/15/20 9:30,53.63076923,0
8/15/20 9:35,54.26153846,0
8/15/20 9:40,43.24615385,0
8/15/20 9:45,48.76923077,0
8/15/20 9:50,57.78461538,0
8/15/20 9:55,59.81538462,0
8/15/20 10:00,44.83846154,0
8/15/20 10:05,54.32307692,0
8/15/20 10:10,52.90769231,0
8/15/20 10:15,53.75384615,0
8/15/20 10:20,48.26153846,0
8/15/20 10:25,52.03076923,0
8/15/20 10:30,60.26923077,0
8/15/20 10:35,61.61538462,0
8/15/20 10:40,51.64285714,0
8/15/20 10:45,49.01538462,0
8/15/20 10:50,56.08461538,0
8/15/20 10:55,60.06923077,0
8/15/20 11:00,55.32,0
8/15/20 11:05,54.07692308,0
8/15/20 11:10,51.73846154,0
8/15/20 11:15,51.4,0
8/15/20 11:20,62.87692308,0
8/15/20 11:25,60.56153846,0
8/15/20 11:30,47.62307692,0
8/15/20 11:35,54.16923077,0
8/15/20 11:40,57.09230769,0
8/15/20 11:45,52.89230769,0
8/15/20 11:50,53.46923077,0
8/15/20 11:55,51.02307692,0
8/15/20 12:00,53.5,0
8/15/20 12:05,61.01538462,0
8/15/20 12:10,50,0
8/15/20 12:15,51.49230769,0
8/15/20 12:20,57.46153846,0
8/15/20 12:25,49.61538462,0
8/15/20 12:30,53.4,0
8/15/20 12:35,47.92307692,0
8/15/20 12:40,49.43076923,0
8/15/20 12:45,60.34615385,0
8/15/20 12:50,52.31538462,0
8/15/20 12:55,47.37692308,0
8/15/20 13:00,56.97692308,0
8/15/20 13:05,56.1,0
8/15/20 13:10,53.26153846,0
8/15/20 13:15,52.86153846,0
8/15/20 13:20,50.2,0
8/15/20 13:25,62.63076923,0
8/15/20 13:30,58.43076923,0
8/15/20 13:35,51.01538462,0
8/15/20 13:40,49.75384615,0
8/15/20 13:45,56.33846154,0
8/15/20 13:50,52.23076923,0
8/15/20 13:55,49.21538462,0
8/15/20 14:00,50.87142857,0
8/15/20 14:05,58.50769231,0
8/15/20 14:10,47.81538462,0
8/15/20 14:15,51.50769231,0
8/15/20 14:20,57.12307692,0
8/15/20 14:25,56.39230769,0
8/15/20 14:30,49.71538462,0
8/15/20 14:35,51.84615385,0
8/15/20 14:40,48.38666667,0
8/15/20 14:45,52.71428571,0
8/15/20 14:50,57.78461538,0
8/15/20 14:55,59.42307692,0
8/15/20 15:00,51.83076923,0
8/15/20 15:05,63.50769231,0
8/15/20 15:10,49.43076923,0
8/15/20 15:15,55.13846154,0
8/15/20 15:20,52.72307692,0
8/15/20 15:25,55.01538462,0
8/15/20 15:30,61.59230769,0
8/15/20 15:35,58.98461538,0
8/15/20 15:40,53.7,0
8/15/20 15:45,58.43846154,0
8/15/20 15:50,66.85384615,0
8/15/20 15:55,55.33076923,0
8/15/20 16:00,57,0
8/15/20 16:05,57.64615385,0
8/15/20 16:10,64.10769231,0
8/15/20 16:15,63.65384615,0
8/15/20 16:20,57.90769231,0
8/15/20 16:25,55.88461538,0
8/15/20 16:30,61.52307692,0
8/15/20 16:35,53.32307692,0
8/15/20 16:40,52.46923077,0
8/15/20 16:45,54.62857143,0
8/15/20 16:50,56.05384615,0
8/15/20 16:55,60.69230769,0
8/15/20 17:00,51.35,0
8/15/20 17:05,49.90769231,0
8/15/20 17:10,60.10769231,0
8/15/20 17:15,50.28461538,0
8/15/20 17:20,51,0
8/15/20 17:25,52.46923077,0
8/15/20 17:30,49.41538462,0
8/15/20 17:35,50.04615385,0
8/15/20 17:40,49.30714286,0
8/15/20 17:45,47.93846154,0
8/15/20 17:50,61.84615385,0
8/15/20 17:55,46.96923077,0
8/15/20 18:00,50.47692308,0
8/15/20 18:05,51.96153846,0
8/15/20 18:10,50.66153846,0
8/15/20 18:15,51.96153846,0
8/15/20 18:20,48.84615385,0
8/15/20 18:25,48.97692308,0
8/15/20 18:30,62.63076923,0
8/15/20 18:35,46.37692308,0
8/15/20 18:40,49.44615385,0
8/15/20 18:45,51.06923077,0
8/15/20 18:50,48.19230769,0
8/15/20 18:55,51.75384615,0
8/15/20 19:00,47.89230769,0
8/15/20 19:05,45.86923077,0
